SEANCE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2022-08-04,;TN00080003,66;BTA 6% avril 2,2497.71,97.71,0.0,0.0,0,0,0.0
2022-08-04,;TN00080005,15;E NAT 6.35% 20,1469.3,69.3,0.0,0.0,0,0,0.0
2022-08-04,;TN00080005,49;E NAT HASSN 20,14100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080005,72;BTA 6% Avril 2,2398.38,98.38,0.0,0.0,0,0,0.0
2022-08-04,;TN00080005,80;BTA 6.3% Oct 2,2697.4,97.4,0.0,0.0,0,0,0.0
2022-08-04,;TN00080005,98;BTA 6% Janv  2,2489.76,89.76,0.0,0.0,0,0,0.0
2022-08-04,;TN00080006,06;BTA6.7% Avril,202893.1,93.1,0.0,0.0,0,0,0.0
2022-08-04,;TN00080006,22;BTA 6.3% Mars,202685.1,85.1,0.0,0.0,0,0,0.0
2022-08-04,;TN00080006,30;BTA 6% Oct  20,2393.08,93.08,0.0,0.0,0,0,0.0
2022-08-04,;TN00080006,48;BTA 6% Juin  2,2391.72,91.72,0.0,0.0,0,0,0.0
2022-08-04,;TN00080006,"55;""BTA 6,6% Mars",202793.9,5093.95,0.0,0.0,0,0,0.0
2022-08-04,;TN00080006,"63;""BTA 7,5% Juil",203297.0,97.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080006,97;BTA 7% Juil  2,2884.88,84.88,0.0,0.0,0,0,0.0
2022-08-04,;TN00080007,"05;""BTA 6,5% Juin",202592.2,9092.29,0.0,0.0,0,0,0.0
2022-08-04,;TN00080007,"13;""BTA 6,3% Dec",202391.1,91.1,0.0,0.0,0,0,0.0
2022-08-04,;TN00080007,"21;""BTA 7,2% Fev",202792.4,92.4,0.0,0.0,0,0,0.0
2022-08-04,;TN00080007,"39;""BTA 7,4% Fev",203097.0,97.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080007,"47;""BTA 7,2% Mai",202792.0,92.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080007,62;BTA 8% Nov 203,97.0,97.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080007,"70;""BTA 7,3% Dec",2027100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080007,"96;""BTA 7,5% Janv",2028100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080008,04;BTA 8% Mars 20,33100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080008,"12;""BTA 7,5% Dec",2028100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080008,"20;""ENAT2021 8,70",99.9,5099.95,0.0,0.0,0,0,0.0
2022-08-04,;TN00080008,"38;""E NAT 2021 8,",80100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080008,"46;""E NAT 2021 8,",90100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080008,53;ENAT2 HASSAN21,100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080008,"87;""ENAT22021 8,7",91.2,91.2,0.0,0.0,0,0,0.0
2022-08-04,;TN00080008,"95;""ENAT2 2021 8,",80100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN00080009,"03;""ENAT2 2021 8,",90100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN0OU20VQY,"S5;""ENAT1 2022B T",,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN0PID0RGA,E6;BH SC1028 9.1%,,98.9,0.0,0.0,0,0,0.0
2022-08-04,;TN0R77XCOA,H0;STBSE0127 8.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN2MYCP047,G7;STBSC0127T+2.7,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN3QL5M1QL,"W6;""ENAT3 2021 8,",9094.0,94.0,0.0,0.0,0,0,0.0
2022-08-04,;TN4UMPL967,X2;STBSB0127T+2.5,55100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TN5QHXZ8T3,"48;""ENAT32021 T+2",,91.5,0.0,0.0,0,0,0.0
2022-08-04,;TN5XXZZ454,"U2;""ENAT1 2022 C",,96.0,0.0,0.0,0,0,0.0
2022-08-04,;TN6KZZZEJ5,N2;ATL B0129 9.8%,,101.1,0.0,0.0,0,0,0.0
2022-08-04,;TN8X3GZLYO,R8;STBSA0127T+2.3,599.93,99.93,0.0,0.0,0,0,0.0
2022-08-04,;TNA4HARL4U,U5;BHSD1028T+2.9%,,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNBHB9XIP3,94;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNCDR74CL7,01;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNE5I87AYZ,T5;ENAT3 HASSAN21,100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNFUHZ3R7V,R5;ATL A0127 9.6%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNHG2VXQ3B,"G0;""ENAT1 2022 B",,97.0,97.0,97.0,56,4,546.0
2022-08-04,;TNIHWO49AR,G5;BHSB1026T+2.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNJP2LP1CV,"E1;""ENAT32021 T+2",,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNJQ3VIAM1,R9;ENAT3 HASSAN20,21100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNL6Z2LXME,P5;STBSD0127 9.35,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNLEGO8CKW,"X3;""ENAT1 2022A T",,97.0,97.0,97.0,246,2,240.0
2022-08-04,;TNOXRGYG8R,L8;BTA 8% Nov 202,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNPSL0PEJV,"O7;""ENAT1 2022 A",,7097.15,97.0,97.15,5663,25,552.0
2022-08-04,;TNQHMI7RIB,"R5;""ENAT1 2022CT+",,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNSH8NXC1W,C4;BHSA1026T+2.55,,99.88,0.0,0.0,0,0,0.0
2022-08-04,;TNSUXW7EBU,"Q0;""ENT32021T+2,4",596.0,96.0,0.0,0.0,0,0,0.0
2022-08-04,;TNTGLIP3KD,L6;STBSB0127 8.95,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNVSDML2VY,J5;ENAT3 HASSAN20,21100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNW1CN5IM5,T4;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNWQS0MZ65,V8;STBSA0127 8.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNXFR5BNBP,M9;STBSC0127 9.1%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNYZO6UGUZ,"33;""ENAT3 2021 8,",8097.0,97.0,0.0,0.0,0,0,0.0
2022-08-04,;TNZBXQU5RZ,"91;""ENAT32021 8,7",96.0,96.0,96.0,96.0,891,3,886.0
2022-08-04,;TNZGSIAA6X,T2;BTA 7% Nov 202,3100.0,100.0,0.0,0.0,0,0,0.0
2022-08-04,;TNZSBU7F6W,Y7;TLF SA1026 9.8,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00011002,54;SFBT,16.9,16.9,16.75,16.95,11170,40,18825.0
2022-11-04,;TN00016001,54;ATTIJARI BANK,33.0,33.0,32.98,33.3,2613,21,86530.0
2022-11-04,;TN00018004,57;BIAT,66.4,67.35,66.5,67.35,45791,13,30505.0
2022-11-04,;TN00019006,04;BH BANK,10.2,10.28,10.28,10.38,281,3,2893.0
2022-11-04,;TN00022000,53;BT,6.04,6.03,6.03,6.04,5067,7,30560.0
2022-11-04,;TN00026009,55;STB,3.38,3.36,3.3,3.38,23450,37,77682.0
2022-11-04,;TN00031006,09;BNA,8.82,8.9,8.82,8.9,10151,54,90090.0
2022-11-04,;TN00032007,55;ICF,82.0,82.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034000,58;AMEN BANK,23.0,23.38,23.38,23.58,534,23,12542.0
2022-11-04,;TN00036003,50;ATB,2.14,2.14,2.13,2.14,525,3,1118.0
2022-11-04,;TN00039001,07;UIB,14.39,14.39,0.0,0.0,0,0,0.0
2022-11-04,;TN00047001,00;ATL,2.5,2.5,0.0,0.0,0,0,0.0
2022-11-04,;TN00057000,18;POULINA GP HOL,10.0,10.0,9.8,10.0,223,3,2186.0
2022-11-04,;TN00065300,18;SOTETEL,2.78,2.78,2.78,2.78,500,1,1390.0
2022-11-04,;TN00065600,15;SOTUVER,7.3,7.36,7.3,7.37,3373,22,24795.0
2022-11-04,;TN00065800,13;SOTUMAG,4.92,4.9,4.85,4.97,1553,15,7692.0
2022-11-04,;TN00065900,12;SIAME,3.86,3.9,3.84,3.9,4200,12,16244.0
2022-11-04,;TN00066100,18;ATTIJARI LEASI,13.39,13.21,13.21,13.37,263,7,3477.0
2022-11-04,;TN00066600,13;SOTRAPIL,13.5,13.49,13.49,13.49,92,1,1241.0
2022-11-04,;TN00067800,19;SOMOCER,0.86,0.86,0.86,0.86,532,1,457.5
2022-11-04,;TN00072500,12;ADWYA,5.0,5.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00072700,10;TPR,4.4,4.38,4.3,4.43,1878,9,8081.0
2022-11-04,;TN00072900,18;SOPAT,1.43,1.43,0.0,0.0,0,0,0.0
2022-11-04,;TN00073000,15;ARTES,7.05,7.05,7.04,7.05,935,14,6586.0
2022-11-04,;TN00074000,13;CARTHAGE CEMEN,1.33,1.33,1.31,1.33,7110,9,9374.0
2022-11-04,;TN00074100,12;ENNAKL AUTOMOB,11.0,11.0,11.0,11.0,830,7,9130.0
2022-11-04,;TN00074400,19;TELNET HOLDING,8.28,8.29,8.29,8.29,1,1,8.29
2022-11-04,;TN00075100,19;LAND OR,8.99,8.99,0.0,0.0,0,0,0.0
2022-11-04,;TN00075300,17;ONE TECH HOLDI,8.28,8.27,8.1,8.28,3611,23,29390.0
2022-11-04,;TN00075400,16;NEW BODY LINE,6.44,6.41,6.4,6.44,5040,31,32272.0
2022-11-04,;TN00075500,15;CITY CARS,12.49,12.48,12.48,12.48,42,4,524.1
2022-11-04,;TN00075700,13;EURO-CYCLES,31.0,31.0,31.0,31.0,1892,30,58652.0
2022-11-04,;TN00076100,17;SAH,9.7,9.7,9.6,9.7,1968,19,19020.0
2022-11-04,;TN00076200,16;MPBS,4.66,4.66,0.0,0.0,0,0,0.0
2022-11-04,;TN00076300,15;SOTIPAPIER,5.9,5.9,5.8,5.9,10238,33,60354.0
2022-11-04,;TN00076700,11;DELICE HOLDING,15.5,15.49,15.49,15.49,307,4,4755.0
2022-11-04,;TN00077200,14;UNIMED,7.25,7.38,7.22,7.4,4610,22,33299.0
2022-11-04,;TN00077400,12;ATELIER MEUBLE,3.19,3.18,3.18,3.18,20,1,63.6
2022-11-04,;TNNGTFLC29,86;STA,18.1,18.0,17.95,18.0,1657,16,29759.0
2022-11-04,;TNQPQXRODT,H8;SMART TUNISIE,25.25,25.25,25.0,25.25,102,4,2550.0
2022-11-04,;TN00010001,08;MONOPRIX,3.73,3.89,3.73,3.89,8441,38,31631.0
2022-11-04,;TN00013005,57;BTE (ADP),6.9,6.9,6.9,6.9,80,3,552.0
2022-11-04,;TN00014007,04;SPDIT - SICAF,8.7,8.7,8.7,8.7,551009,4,44081.0
2022-11-04,;TN00021009,07;TUNISIE LEASIN,9.0,9.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00023003,58;AIR LIQUIDE TS,94.95,94.95,0.0,0.0,0,0,0.0
2022-11-04,;TN00024005,05;UBCI,22.1,22.1,22.1,22.1,15,1,331.5
2022-11-04,;TN00025006,50;PLAC. TSIE-SIC,44.16,44.16,0.0,0.0,0,0,0.0
2022-11-04,;TN00030004,52;ASTREE,57.43,57.43,0.0,0.0,0,0,0.0
2022-11-04,;TN00040000,55;SIMPAR,34.0,34.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00041002,02;TUNINVEST-SICA,8.7,8.4,8.4,8.4,299,2,2511.0
2022-11-04,;TN00042008,53;CIL,19.5,19.7,18.63,19.7,11,2,206.0
2022-11-04,;TN00050300,10;STIP,3.55,3.7,3.7,3.7,157,4,580.9
2022-11-04,;TN00060600,16;STAR,116.83,116.5,113.1,116.5,96,3,10867.0
2022-11-04,;TN00064400,10;MAGASIN GENERA,12.43,12.43,0.0,0.0,0,0,0.0
2022-11-04,;TN00065500,16;BH ASSURANCE,46.4,46.4,0.0,0.0,0,0,0.0
2022-11-04,;TN00067200,49;BH LEASING,1.99,1.91,1.91,1.91,2422,35,4626.0
2022-11-04,;TN00071800,11;SITS,2.01,2.01,0.0,0.0,0,0,0.0
2022-11-04,;TN00072000,17;WIFACK INT BAN,6.6,6.6,6.6,6.6,235,2,1551.0
2022-11-04,;TN00072100,16;ESSOUKNA,2.37,2.37,0.0,0.0,0,0,0.0
2022-11-04,;TN00073101,39;HANNIBAL LEASE,3.12,3.12,0.0,0.0,0,0,0.0
2022-11-04,;TN00073500,10;CIMENTS DE BIZ,1.63,1.7,0.0,0.0,0,0,0.0
2022-11-04,;TN00073800,17;TUNIS RE,6.75,6.75,6.75,6.75,1341,3,9051.0
2022-11-04,;TN00075800,12;BEST LEASE,2.26,2.26,0.0,0.0,0,0,0.0
2022-11-04,;TN00076000,18;SOTEMAIL,3.14,3.14,0.0,0.0,0,0,0.0
2022-11-04,;TN00076400,14;CEREALIS,11.86,11.86,0.0,0.0,0,0,0.0
2022-11-04,;TN00077000,16;OFFICEPLAST,1.68,1.68,0.0,0.0,0,0,0.0
2022-11-04,;TN00078300,11;ASSUR MAGHREBI,57.9,57.88,56.0,57.88,1273,18,71678.0
2022-11-04,;TN00043003,07;SITEX,6.09,6.09,0.0,0.0,0,0,0.0
2022-11-04,;TN00061700,13;STE TUN. DU SU,9.79,9.79,0.0,0.0,0,0,0.0
2022-11-04,;TN00076800,10;ASS MULTI ITTI,1.95,1.96,1.96,1.96,1819,1,3565.0
2022-11-04,;TN00013006,07;BTE0930 5.85%A,20100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00013006,23;BTE0232 6.25%P,20100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00013006,56;BTEB0124 7.55%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00013006,64;BTE A0125 11%,5101.5,101.5,0.0,0.0,0,0,0.0
2022-11-04,;TN00013006,72;BTEA0125 T+2.7,55100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00013006,"80;""BTEB0127 11,5",,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00013006,"98;""BTEB0127T+3,2",,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00016004,93;TJARISB05247.5,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019008,36;BH1224 T+0.8%P,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019008,44;BH1224 5.3%P15,-295.0,95.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019009,50;BHSB0523 7.5%A,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019010,24;BHS A0423 7.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019010,32;BHS A0423 T+2%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019010,40;BHSB0425 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019010,57;BHSB0425T+2.1%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019010,65;BHS C0425 8% I,7100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019010,73;BH SA0324 10%,5104.5,104.5,0.0,0.0,0,0,0.0
2022-11-04,;TN00019010,81;BH SA0324 T+2.,15102.0,102.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019010,99;BHSB0324 10.2%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019011,07;BHSB0324T+2.3%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019011,15;BH SC0326 10.3,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00019011,23;BH SC0326T+2.6,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021018,97;TLB0323 7.75%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021019,13;TLB0423 7.75%,,99.6,0.0,0.0,0,0,0.0
2022-11-04,;TN00021019,39;TLSB0324 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021019,62;TLS B0624 7.8%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021019,70;TLS A0223 7.95,599.18,99.18,0.0,0.0,0,0,0.0
2022-11-04,;TN00021019,88;TLSB0225 8.20%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021019,96;TL A 0523 7.95,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021020,02;TL A0523 T+2.3,599.32,99.32,0.0,0.0,0,0,0.0
2022-11-04,;TN00021020,10;TL B0525 8.2%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021020,69;TLFSA 0124 10.,6599.4,99.4,0.0,0.0,0,0,0.0
2022-11-04,;TN00021020,77;TLFSA 0124T+2.,75100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021020,85;TLFSB 0126 11%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021020,93;TLFSB 0126T+3%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021021,01;TL A 0624 11.4,5100.08,100.08,0.0,0.0,0,0,0.0
2022-11-04,;TN00021021,19;TL A0624 T+2.7,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021021,27;TL B0626 11.7%,,102.63,0.0,0.0,0,0,0.0
2022-11-04,;TN00021021,35;TLS 0525 11.6%,5106.0,106.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021021,"43;""TLS S0126 10,",255100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00021021,50;TLFA0426 9.70%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026009,97;STB0524 T+1.5%,16100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026010,03;STB0528T+1.75%,20100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026010,11;STB0533 T+2.0%,25100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026010,29;STB0225 6.5%AP,16100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026010,45;STB0325 5.30%P,1594.5,94.5,0.0,0.0,0,0,0.0
2022-11-04,;TN00026011,44;STB SA1124 10.,55100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026011,51;STB SA1124T+2.,35100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026011,69;STB SC1126 11%,,105.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026011,77;STBSC1126T+2.8,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026011,"85;""STBSD1126 11,",57100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026011,"93;""STBSE1124 11,",55100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026012,01;STB SA0425 10.,55100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026012,19;STB SC0427 11%,,106.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00026012,"27;""STBSE0425 11,",35100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00031006,74;BNA0424 5.4%AP,1595.9,95.9,0.0,0.0,0,0,0.0
2022-11-04,;TN00031007,16;BNASB0524 7.55,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00031007,57;BNASA0823 8.25,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00031007,65;BNASA0823 T+2%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00031007,73;BNASB0825 8.5%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00031007,81;BNASB825T+2.25,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034003,22;AB0523 6.5%AP1,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034003,30;AB0528 7.0%AP2,100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034003,48;ABsb0924 5.45%,15100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034003,55;ABsb0924 T+0.8,515100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034004,05;AB0825 T+0.85%,15100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034005,38;ABSB1123 7.5%A,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034005,53;ABSB0424 7.55A,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034005,61;AB SC0424 7.7%,7100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034006,52;AB SA0226 9% A,599.7,99.7,0.0,0.0,0,0,0.0
2022-11-04,;TN00034006,"60;""AB SB0226 9,2",599.6,6099.66,0.0,0.0,0,0,0.0
2022-11-04,;TN00034006,"78;""ABSC0228 9,4%",,500100.5,0.0,0.0,0,0,0.0
2022-11-04,;TN00034006,86;AB SA0428T+2.7,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00034006,94;AB SB0431T+2.8,10100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00036004,83;ATB0523T+1.25%,16100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00036004,91;ATB0527T+1.75%,20100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00036005,09;ATB0532T+2.0%A,25100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00036005,74;ATB0524 5.7%P1,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00036005,82;ATB0529 5.9%P2,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00036006,40;ATBSA325T+2.05,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00036006,57;ATBSB0328T+2.1,10100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00039002,30;UIB0724 5.5%AP,15100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00039002,48;UIB0729 5.85%A,2080.0,80.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00039002,63;UIB0831 6.3%P2,87.75,87.75,0.0,0.0,0,0,0.0
2022-11-04,;TN00039002,97;UIB0123 6.40%,1099.0,99.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00039003,05;UIB0133 6.70%,20100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00039003,88;UBSB0124 7.5%A,,99.4,0.0,0.0,0,0,0.0
2022-11-04,;TN00042014,48;CIL 0323 7.95%,599.6,99.6,0.0,0.0,0,0,0.0
2022-11-04,;TN00042014,55;CIL 0124 10.6%,598.62,98.62,0.0,0.0,0,0,0.0
2022-11-04,;TN00042014,63;CIL 0124 T+2.5,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00042014,71;CIL 0625 10.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00046201,34;BTK0225 T+0.8%,15100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00046201,42;BTK0230 5.85%P,20100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00047006,54;ATLC0223 7.75%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00047006,70;ATLC0623 7.75%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00047007,04;ATLC0324 7.8%A,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00047007,12;ATL S1024 7.9%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00047007,20;ATL A0323 7.65,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00047007,38;ATLB0323T+2.35,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00047007,46;ATLC0325 7.95%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00047007,53;ATL A0723 8.3%,5100.01,100.01,0.0,0.0,0,0,0.0
2022-11-04,;TN00047007,61;ATL B0723T+2.2,599.5,99.5,0.0,0.0,0,0,0.0
2022-11-04,;TN00047007,79;ATL C0725 8.5%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00047008,03;ATL A1224 11.6,5100.79,100.79,0.0,0.0,0,0,0.0
2022-11-04,;TN00047008,11;ATL A1025 10.3,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00052601,20;MXA 0623 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00052601,38;MXB 0623 7.85%,,99.8,0.0,0.0,0,0,0.0
2022-11-04,;TN00052601,46;MXC 0623 7.85%,,99.8,0.0,0.0,0,0,0.0
2022-11-04,;TN00052601,53;MXD 0623 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00066104,14;JL B0723 7.75%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00066104,30;JL C0324 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00066104,71;JL A1222 7.75%,598.83,98.83,0.0,0.0,0,0,0.0
2022-11-04,;TN00066104,89;JLB1222T+2.35%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00066104,97;JL C1224 7.9%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00066105,05;TJLS A0623 8.2,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00066105,13;TJLSB0623T+2.3,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00066105,21;TJLSC0625 8.35,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00066105,39;TJL A 0624 11%,5101.15,101.15,0.0,0.0,0,0,0.0
2022-11-04,;TN00066105,47;TJL B0624T+2.7,55100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00066105,54;TJL S1125 10.2,55101.1,101.1,0.0,0.0,0,0,0.0
2022-11-04,;TN00067201,14;ML S A 0423 8%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00067201,22;ML SA0423 T+2.,35100.0,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00067201,30;MLSB0425 8.25%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00071901,50;UNIFAA1123 9.2,55100.91,100.91,0.0,0.0,0,0,0.0
2022-11-04,;TN00071901,68;UNIFAB1123T+2.,55100.57,100.57,0.0,0.0,0,0,0.0
2022-11-04,;TN00072001,73;WIBIA0624 10.2,5595.0,95.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00072001,81;WIB IB0624 10.,5595.0,95.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00072001,99;WIBIC0626 10.7,5798.0,98.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00072002,07;WIB ID 0626 11,797.0,97.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00073102,95;HL B0323 7.85%,,99.7,0.0,0.0,0,0,0.0
2022-11-04,;TN00073103,37;HL 1123 7.85%,,99.7,0.0,0.0,0,0,0.0
2022-11-04,;TN00073103,60;HL B0224 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-11-04,;TN00073104,10;HL B0724 7.85%,,100.0,0.0,0.0,0,0,0.0
